id,path1,path2,path3,label
41232386121298045,/Users/daiz/summarize_170607/good/warps_41232386121298045_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41232386121298045_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41232386121298045_3/coaddfr180.fits,1
41232386121298045,/Users/daiz/summarize_170607/good/warps_41232386121298045_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41232386121298045_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41232386121298045_3/coaddfr270.fits,1
42300836545587444,/Users/daiz/summarize_170607/good/warps_42300836545587444_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_3/coadd.fits,1
42300836545587444,/Users/daiz/summarize_170607/good/warps_42300836545587444_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_3/coaddr90.fits,1
42300836545587444,/Users/daiz/summarize_170607/good/warps_42300836545587444_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_3/coaddr180.fits,1
42300836545587444,/Users/daiz/summarize_170607/good/warps_42300836545587444_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_3/coaddr270.fits,1
42300836545587444,/Users/daiz/summarize_170607/good/warps_42300836545587444_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_3/coaddf.fits,1
42300836545587444,/Users/daiz/summarize_170607/good/warps_42300836545587444_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_3/coaddfr90.fits,1
42300836545587444,/Users/daiz/summarize_170607/good/warps_42300836545587444_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_3/coaddfr180.fits,1
42300836545587444,/Users/daiz/summarize_170607/good/warps_42300836545587444_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42300836545587444_3/coaddfr270.fits,1
41223182006386871,/Users/daiz/summarize_170607/good/warps_41223182006386871_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_3/coadd.fits,1
41223182006386871,/Users/daiz/summarize_170607/good/warps_41223182006386871_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_3/coaddr90.fits,1
41223182006386871,/Users/daiz/summarize_170607/good/warps_41223182006386871_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_3/coaddr180.fits,1
41223182006386871,/Users/daiz/summarize_170607/good/warps_41223182006386871_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_3/coaddr270.fits,1
41223182006386871,/Users/daiz/summarize_170607/good/warps_41223182006386871_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_3/coaddf.fits,1
41223182006386871,/Users/daiz/summarize_170607/good/warps_41223182006386871_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_3/coaddfr90.fits,1
41223182006386871,/Users/daiz/summarize_170607/good/warps_41223182006386871_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_3/coaddfr180.fits,1
41223182006386871,/Users/daiz/summarize_170607/good/warps_41223182006386871_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41223182006386871_3/coaddfr270.fits,1
42045904466761392,/Users/daiz/summarize_170607/good/warps_42045904466761392_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_3/coadd.fits,1
42045904466761392,/Users/daiz/summarize_170607/good/warps_42045904466761392_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_3/coaddr90.fits,1
42045904466761392,/Users/daiz/summarize_170607/good/warps_42045904466761392_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_3/coaddr180.fits,1
42045904466761392,/Users/daiz/summarize_170607/good/warps_42045904466761392_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_3/coaddr270.fits,1
42045904466761392,/Users/daiz/summarize_170607/good/warps_42045904466761392_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_3/coaddf.fits,1
42045904466761392,/Users/daiz/summarize_170607/good/warps_42045904466761392_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_3/coaddfr90.fits,1
42045904466761392,/Users/daiz/summarize_170607/good/warps_42045904466761392_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_3/coaddfr180.fits,1
42045904466761392,/Users/daiz/summarize_170607/good/warps_42045904466761392_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42045904466761392_3/coaddfr270.fits,1
42168890855294736,/Users/daiz/summarize_170607/good/warps_42168890855294736_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_3/coadd.fits,1
42168890855294736,/Users/daiz/summarize_170607/good/warps_42168890855294736_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_3/coaddr90.fits,1
42168890855294736,/Users/daiz/summarize_170607/good/warps_42168890855294736_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_3/coaddr180.fits,1
42168890855294736,/Users/daiz/summarize_170607/good/warps_42168890855294736_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_3/coaddr270.fits,1
42168890855294736,/Users/daiz/summarize_170607/good/warps_42168890855294736_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_3/coaddf.fits,1
42168890855294736,/Users/daiz/summarize_170607/good/warps_42168890855294736_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_3/coaddfr90.fits,1
42168890855294736,/Users/daiz/summarize_170607/good/warps_42168890855294736_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_3/coaddfr180.fits,1
42168890855294736,/Users/daiz/summarize_170607/good/warps_42168890855294736_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42168890855294736_3/coaddfr270.fits,1
42169032589216928,/Users/daiz/summarize_170607/good/warps_42169032589216928_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_3/coadd.fits,1
42169032589216928,/Users/daiz/summarize_170607/good/warps_42169032589216928_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_3/coaddr90.fits,1
42169032589216928,/Users/daiz/summarize_170607/good/warps_42169032589216928_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_3/coaddr180.fits,1
42169032589216928,/Users/daiz/summarize_170607/good/warps_42169032589216928_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_3/coaddr270.fits,1
42169032589216928,/Users/daiz/summarize_170607/good/warps_42169032589216928_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_3/coaddf.fits,1
42169032589216928,/Users/daiz/summarize_170607/good/warps_42169032589216928_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_3/coaddfr90.fits,1
42169032589216928,/Users/daiz/summarize_170607/good/warps_42169032589216928_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_3/coaddfr180.fits,1
42169032589216928,/Users/daiz/summarize_170607/good/warps_42169032589216928_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42169032589216928_3/coaddfr270.fits,1
37471927505286540,/Users/daiz/summarize_170607/good/warps_37471927505286540_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_3/coadd.fits,1
37471927505286540,/Users/daiz/summarize_170607/good/warps_37471927505286540_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_3/coaddr90.fits,1
37471927505286540,/Users/daiz/summarize_170607/good/warps_37471927505286540_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_3/coaddr180.fits,1
37471927505286540,/Users/daiz/summarize_170607/good/warps_37471927505286540_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_3/coaddr270.fits,1
37471927505286540,/Users/daiz/summarize_170607/good/warps_37471927505286540_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_3/coaddf.fits,1
37471927505286540,/Users/daiz/summarize_170607/good/warps_37471927505286540_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_3/coaddfr90.fits,1
37471927505286540,/Users/daiz/summarize_170607/good/warps_37471927505286540_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_3/coaddfr180.fits,1
37471927505286540,/Users/daiz/summarize_170607/good/warps_37471927505286540_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_37471927505286540_3/coaddfr270.fits,1
41214119625383308,/Users/daiz/summarize_170607/good/warps_41214119625383308_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_3/coadd.fits,1
41214119625383308,/Users/daiz/summarize_170607/good/warps_41214119625383308_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_3/coaddr90.fits,1
41214119625383308,/Users/daiz/summarize_170607/good/warps_41214119625383308_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_3/coaddr180.fits,1
41214119625383308,/Users/daiz/summarize_170607/good/warps_41214119625383308_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_3/coaddr270.fits,1
41214119625383308,/Users/daiz/summarize_170607/good/warps_41214119625383308_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_3/coaddf.fits,1
41214119625383308,/Users/daiz/summarize_170607/good/warps_41214119625383308_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_3/coaddfr90.fits,1
41214119625383308,/Users/daiz/summarize_170607/good/warps_41214119625383308_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_3/coaddfr180.fits,1
41214119625383308,/Users/daiz/summarize_170607/good/warps_41214119625383308_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41214119625383308_3/coaddfr270.fits,1
41219071722682862,/Users/daiz/summarize_170607/good/warps_41219071722682862_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_3/coadd.fits,1
41219071722682862,/Users/daiz/summarize_170607/good/warps_41219071722682862_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_3/coaddr90.fits,1
41219071722682862,/Users/daiz/summarize_170607/good/warps_41219071722682862_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_3/coaddr180.fits,1
41219071722682862,/Users/daiz/summarize_170607/good/warps_41219071722682862_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_3/coaddr270.fits,1
41219071722682862,/Users/daiz/summarize_170607/good/warps_41219071722682862_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_3/coaddf.fits,1
41219071722682862,/Users/daiz/summarize_170607/good/warps_41219071722682862_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_3/coaddfr90.fits,1
41219071722682862,/Users/daiz/summarize_170607/good/warps_41219071722682862_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_3/coaddfr180.fits,1
41219071722682862,/Users/daiz/summarize_170607/good/warps_41219071722682862_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41219071722682862_3/coaddfr270.fits,1
42173834362649893,/Users/daiz/summarize_170607/good/warps_42173834362649893_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_3/coadd.fits,1
42173834362649893,/Users/daiz/summarize_170607/good/warps_42173834362649893_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_3/coaddr90.fits,1
42173834362649893,/Users/daiz/summarize_170607/good/warps_42173834362649893_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_3/coaddr180.fits,1
42173834362649893,/Users/daiz/summarize_170607/good/warps_42173834362649893_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_3/coaddr270.fits,1
42173834362649893,/Users/daiz/summarize_170607/good/warps_42173834362649893_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_3/coaddf.fits,1
42173834362649893,/Users/daiz/summarize_170607/good/warps_42173834362649893_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_3/coaddfr90.fits,1
42173834362649893,/Users/daiz/summarize_170607/good/warps_42173834362649893_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_3/coaddfr180.fits,1
42173834362649893,/Users/daiz/summarize_170607/good/warps_42173834362649893_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_42173834362649893_3/coaddfr270.fits,1
43703671648705996,/Users/daiz/summarize_170607/good/warps_43703671648705996_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_3/coadd.fits,1
43703671648705996,/Users/daiz/summarize_170607/good/warps_43703671648705996_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_3/coaddr90.fits,1
43703671648705996,/Users/daiz/summarize_170607/good/warps_43703671648705996_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_3/coaddr180.fits,1
43703671648705996,/Users/daiz/summarize_170607/good/warps_43703671648705996_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_3/coaddr270.fits,1
43703671648705996,/Users/daiz/summarize_170607/good/warps_43703671648705996_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_3/coaddf.fits,1
43703671648705996,/Users/daiz/summarize_170607/good/warps_43703671648705996_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_3/coaddfr90.fits,1
43703671648705996,/Users/daiz/summarize_170607/good/warps_43703671648705996_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_3/coaddfr180.fits,1
43703671648705996,/Users/daiz/summarize_170607/good/warps_43703671648705996_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_43703671648705996_3/coaddfr270.fits,1
41108819912164885,/Users/daiz/summarize_170607/good/warps_41108819912164885_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_3/coadd.fits,1
41108819912164885,/Users/daiz/summarize_170607/good/warps_41108819912164885_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_3/coaddr90.fits,1
41108819912164885,/Users/daiz/summarize_170607/good/warps_41108819912164885_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_3/coaddr180.fits,1
41108819912164885,/Users/daiz/summarize_170607/good/warps_41108819912164885_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_3/coaddr270.fits,1
41108819912164885,/Users/daiz/summarize_170607/good/warps_41108819912164885_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_3/coaddf.fits,1
41108819912164885,/Users/daiz/summarize_170607/good/warps_41108819912164885_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_3/coaddfr90.fits,1
41108819912164885,/Users/daiz/summarize_170607/good/warps_41108819912164885_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_3/coaddfr180.fits,1
41108819912164885,/Users/daiz/summarize_170607/good/warps_41108819912164885_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_41108819912164885_3/coaddfr270.fits,1
38540923390399826,/Users/daiz/summarize_170607/good/warps_38540923390399826_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_3/coadd.fits,1
38540923390399826,/Users/daiz/summarize_170607/good/warps_38540923390399826_1/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_2/coaddr90.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_3/coaddr90.fits,1
38540923390399826,/Users/daiz/summarize_170607/good/warps_38540923390399826_1/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_2/coaddr180.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_3/coaddr180.fits,1
38540923390399826,/Users/daiz/summarize_170607/good/warps_38540923390399826_1/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_2/coaddr270.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_3/coaddr270.fits,1
38540923390399826,/Users/daiz/summarize_170607/good/warps_38540923390399826_1/coaddf.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_2/coaddf.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_3/coaddf.fits,1
38540923390399826,/Users/daiz/summarize_170607/good/warps_38540923390399826_1/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_2/coaddfr90.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_3/coaddfr90.fits,1
38540923390399826,/Users/daiz/summarize_170607/good/warps_38540923390399826_1/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_2/coaddfr180.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_3/coaddfr180.fits,1
38540923390399826,/Users/daiz/summarize_170607/good/warps_38540923390399826_1/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_2/coaddfr270.fits,/Users/daiz/summarize_170607/good/warps_38540923390399826_3/coaddfr270.fits,1
37484584773899507,/Users/daiz/summarize_170607/good/warps_37484584773899507_1/coadd.fits,/Users/daiz/summarize_170607/good/warps_37484584773899507_2/coadd.fits,/Users/daiz/summarize_170607/good/warps_37484584773899507_3/coadd.fits,1
